Taxon,Cluster_name
ERS013363_query,gucegpu
GCA_963568885_1_query,gucegpu
GCA_963563715_1_query,gucegpu
GCA_963566175_1_query,gucegpu
ERS012356,gucegpu
GCA_963561765_1,gucegpu
IP-0106-5_S6_L001-SPAdes,gucegpu
IP-0136-2_S6_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_91W_S76_GCF_014712775_1_Laos_query,gucegpu
IE-0003_S8_L001-SPAdes,gucegpu
GCA_963571475_1,gucegpu
IP-0053-9_S3_L001-SPAdes_query,gucegpu
IP-0146-1_S6_L001-SPAdes,gucegpu
IP-0106-5_S6_L001-SPAdes_query,gucegpu
IP-0138-8_S8_L001-SPAdes,gucegpu
IP-0047-1_S7_L001-SPAdes_query,gucegpu
IP-0174-3_S9-SPAdes_query,gucegpu
IP-0001-8_S1_L001-SPAdes,gucegpu
GCA_963561435_1,gucegpu
IP-0060-4_S5_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_BDD_GCF_000756905_1_Australia_Townsville_Queensland,gucegpu
IE-0015_S9_L001-SPAdes_query,gucegpu
ERS013342,gucegpu
IP-0084-4_S7_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_4811_GCF_003268075_1_Viet_Nam,gucegpu
Burkholderia_pseudomallei_1701_GCF_003268105_1_Viet_Nam_query,gucegpu
IP-0024-0_S4_L001-SPAdes,gucegpu
IP-0154-5_S4_L001-SPAdes_query,gucegpu
IP-0089-3_S1_L001-SPAdes_query,gucegpu
GCA_963565565_1_query,gucegpu
IP-0004-2_S4_L001-SPAdes,gucegpu
GCA_963569645_1,gucegpu
GCA_963561735_1,gucegpu
GCA_963563525_1,gucegpu
IE-0022_S8-SPAdes,gucegpu
IP-0093-5_S5_L001-SPAdes_query,gucegpu
IP-0050-5_S10_L001-SPAdes_query,gucegpu
GCA_963564975_1_query,gucegpu
IP-0108-1_S8_L001-SPAdes,gucegpu
GCA_963570975_1,gucegpu
IP-0061-2_S6_L001-SPAdes_query,gucegpu
GCA_963569705_1_query,gucegpu
IE-0019_S5-SPAdes_query,gucegpu
IP-0142-0_S2_L001-SPAdes_query,gucegpu
IE-0011_S5_L001-SPAdes_query,gucegpu
IP-0185-9_S10-SPAdes,gucegpu
Burkholderia_pseudomallei_316c_GCF_001980755_1_Thailand_query,gucegpu
IP-0047-1_S7_L001-SPAdes,gucegpu
IP-0092-7_S4_L001-SPAdes_query,gucegpu
IP-0071-1_S5_L001-SPAdes,gucegpu
IP-0152-9_S2_L001-SPAdes,gucegpu
IP-0086-9_S9_L001-SPAdes_query,gucegpu
IP-0150-3_S10_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_354a_GCF_000259815_1_Thailand_query,gucegpu
IE-0015_S9_L001-SPAdes,gucegpu
GCA_963561975_1,gucegpu
IP-0051-3_S1_L001-SPAdes,gucegpu
IP-0179-2_S4-SPAdes,gucegpu
GCA_900597175_2,gucegpu
IP-0123-0_S3_L001-SPAdes,gucegpu
IE-0016_S10_L001-SPAdes_query,gucegpu
IP-0065-3_S10_L001-SPAdes_query,gucegpu
ERS013354,gucegpu
IP-0078-6_S1_L001-SPAdes_query,gucegpu
ERS012317,gucegpu
IP-0200-6_S5-SPAdes_query,gucegpu
IP-0177-6_S2-SPAdes,gucegpu
IP-0167-7_S2-SPAdes,gucegpu
IP-0081-0_S4_L001-SPAdes_query,gucegpu
IP-0082-8_S5_L001-SPAdes,gucegpu
GCA_963561215_1_query,gucegpu
IP-0084-4_S7_L001-SPAdes,gucegpu
ERS012306_query,gucegpu
IP-0090-1_S2_L001-SPAdes,gucegpu
IP-0102-4_S2_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_619s007_GCF_001326935_2_Malaysia_query,gucegpu
GCA_900598305_2_query,gucegpu
IE-0026_S8-SPAdes_query,gucegpu
IP-0021-6_S1_L001-SPAdes,gucegpu
ERS012324,gucegpu
Burkholderia_pseudomallei_4702_GCF_009827035_1_Viet_Nam,gucegpu
IP-0026-5_S6_L001-SPAdes_query,gucegpu
ERS013353_query,gucegpu
IP-0178-4_S3-SPAdes_query,gucegpu
IP-0081-0_S4_L001-SPAdes,gucegpu
GCA_963561075_1,gucegpu
GCA_963565345_1_query,gucegpu
ERS013348,gucegpu
Burkholderia_pseudomallei_134K_GCF_009830075_1_Thailand,gucegpu
Burkholderia_pseudomallei_52W_S71_GCF_014712835_1_Laos_query,gucegpu
IP-0015-8_S6_L001-SPAdes,gucegpu
IP-0157-8_S7_L001-SPAdes,gucegpu
GCA_963567935_1_query,gucegpu
IP-0007-5_S7_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_2010007509_GCF_002111145_1_USA_Arizona_ex_Costa_Rica_query,gucegpu
GCA_963570575_1,gucegpu
Burkholderia_pseudomallei_51W_S70_GCF_014712915_1_Laos,gucegpu
ERS012363,gucegpu
GCA_963565015_1,gucegpu
Burkholderia_pseudomallei_ABCPW_107_GCF_000773235_1_Australia,gucegpu
GCA_963568005_1_query,gucegpu
GCA_963572995_1,gucegpu
ERS012334_query,gucegpu
IP-0050-5_S10_L001-SPAdes,gucegpu
GCA_963569325_1,gucegpu
GCA_963565125_1,gucegpu
ERS013363,gucegpu
IP-0173-5_S8-SPAdes,gucegpu
Burkholderia_pseudomallei_64W_S75_GCF_014712815_1_Laos_query,gucegpu
GCA_963566675_1_query,gucegpu
ERS013345,gucegpu
Burkholderia_pseudomallei_60W_S74_GCF_014712825_1_Laos,gucegpu
IP-0031-5_S1_L001-SPAdes_query,gucegpu
IP-0141-2_S1_L001-SPAdes,gucegpu
ERS012313,gucegpu
GCA_963566695_1_query,gucegpu
IP-0177-6_S2-SPAdes_query,gucegpu
GCA_963566625_1,gucegpu
IP-0145-3_S5_L001-SPAdes,gucegpu
IP-0005-9_S5_L001-SPAdes_query,gucegpu
IP-0117-2_S8_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_354e_GCF_000259795_1_Thailand_query,gucegpu
IP-0101-6_S1_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_4802_GCF_003268115_1_Viet_Nam_query,gucegpu
GCA_963570105_1_query,gucegpu
IP-0178-4_S3-SPAdes,gucegpu
IP-0145-3_S5_L001-SPAdes_query,gucegpu
IP-0056-2_S1_L001-SPAdes_query,gucegpu
GCA_963563715_1,gucegpu
Burkholderia_pseudomallei_51W_S70_GCF_014712915_1_Laos_query,gucegpu
Burkholderia_pseudomallei_50W_S69_GCF_014712935_1_Laos_query,gucegpu
IP-0163-6_S2-SPAdes,gucegpu
ERS012308,gucegpu
IP-0009-1_S9_L001-SPAdes,gucegpu
IP-0016-6_S7_L001-SPAdes,gucegpu
IP-0141-2_S1_L001-SPAdes_query,gucegpu
IP-0112-3_S3_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_619s004_GCF_001212405_2_Malaysia,gucegpu
IP-0156-0_S6_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_576_GCF_000182195_1_Thailand_query,gucegpu
IP-0030-7_S10_L001-SPAdes_query,gucegpu
ERS012376,gucegpu
GCA_963561435_1_query,gucegpu
Burkholderia_pseudomallei_354e_GCF_000259795_1_Thailand,gucegpu
IP-0151-1_S1_L001-SPAdes,gucegpu
IP-0132-1_S2_L001-SPAdes_query,gucegpu
GCA_963568005_1,gucegpu
IP-0107-3_S7_L001-SPAdes,gucegpu
IP-0166-9_S1-SPAdes,gucegpu
GCA_963561975_1_query,gucegpu
IP-0036-4_S6_L001-SPAdes_query,gucegpu
IP-0144-6_S4_L001-SPAdes,gucegpu
IP-0147-9_S7_L001-SPAdes_query,gucegpu
IP-0149-5_S9_L001-SPAdes_query,gucegpu
GCA_963565345_1,gucegpu
GCA_963565565_1,gucegpu
GCA_963572995_1_query,gucegpu
ERS012359,gucegpu
IP-0104-0_S4_L001-SPAdes,gucegpu
IP-0164-4_S3-SPAdes_query,gucegpu
Burkholderia_pseudomallei_2002721684_GCF_002110925_1_USA_Texas_query,gucegpu
IP-0172-7_S7-SPAdes_query,gucegpu
ERS012312,gucegpu
IP-0095-0_S7_L001-SPAdes_query,gucegpu
IP-0151-1_S1_L001-SPAdes_query,gucegpu
IP-0035-6_S5_L001-SPAdes,gucegpu
IP-0190-9_S5-SPAdes_query,gucegpu
Burkholderia_pseudomallei_2010007509_GCF_002111145_1_USA_Arizona_ex_Costa_Rica,gucegpu
IP-0067-9_S1_L001-SPAdes,gucegpu
IP-0152-9_S2_L001-SPAdes_query,gucegpu
ERS012340_query,gucegpu
IE-0013_S7_L001-SPAdes,gucegpu
IP-0164-4_S3-SPAdes,gucegpu
ERS012306,gucegpu
IP-0058-8_S3_L001-SPAdes_query,gucegpu
GCA_963569645_1_query,gucegpu
IP-0070-3_S4_L001-SPAdes,gucegpu
IE-0001_S6_L001-SPAdes,gucegpu
IP-0173-5_S8-SPAdes_query,gucegpu
ERS012347_query,gucegpu
IP-0032-3_S2_L001-SPAdes,gucegpu
IP-0175-0_S10-SPAdes_query,gucegpu
IP-0026-5_S6_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_316a_GCF_001980725_1_Thailand_query,gucegpu
IP-0059-6_S4_L001-SPAdes_query,gucegpu
IP-0101-6_S1_L001-SPAdes,gucegpu
IP-0013-3_S4_L001-SPAdes_query,gucegpu
IP-0021-6_S1_L001-SPAdes_query,gucegpu
IP-0031-5_S1_L001-SPAdes,gucegpu
GCA_963561215_1,gucegpu
ERS013343_query,gucegpu
ERS012376_query,gucegpu
IE-0011_S5_L001-SPAdes,gucegpu
IP-0142-0_S2_L001-SPAdes,gucegpu
ERS012320,gucegpu
IP-0033-1_S3_L001-SPAdes,gucegpu
GCA_963561735_1_query,gucegpu
ERS012370_query,gucegpu
ERS012354,gucegpu
IE-0004_S9_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_4802_GCF_003268115_1_Viet_Nam,gucegpu
IP-0190-9_S5-SPAdes,gucegpu
Burkholderia_pseudomallei_53W_S72_GCF_014712895_1_Laos,gucegpu
GCA_963571475_1_query,gucegpu
ERS012314_query,gucegpu
IP-0010-9_S10_L001-SPAdes_query,gucegpu
IP-0102-4_S2_L001-SPAdes,gucegpu
IP-0060-4_S5_L001-SPAdes_query,gucegpu
IP-0155-2_S5_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_60W_S74_GCF_014712825_1_Laos_query,gucegpu
IP-0068-7_S2_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_354a_GCF_000259815_1_Thailand,gucegpu
IP-0070-3_S4_L001-SPAdes_query,gucegpu
IP-0128-9_S8_L001-SPAdes_query,gucegpu
IP-0131-3_S1_L001-SPAdes_query,gucegpu
IP-0059-6_S4_L001-SPAdes,gucegpu
IP-0182-6_S7-SPAdes,gucegpu
ERS013354_query,gucegpu
ERS013352,gucegpu
IP-0058-8_S3_L001-SPAdes,gucegpu
IP-0033-1_S3_L001-SPAdes_query,gucegpu
ERS012354_query,gucegpu
ERS012351_query,gucegpu
Burkholderia_pseudomallei_4811_GCF_003268075_1_Viet_Nam_query,gucegpu
IP-0062-0_S7_L001-SPAdes_query,gucegpu
IP-0030-7_S10_L001-SPAdes,gucegpu
ERS012356_query,gucegpu
GCA_900597175_2_query,gucegpu
Burkholderia_pseudomallei_619s007_GCF_001326935_2_Malaysia,gucegpu
IP-0092-7_S4_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_50W_S69_GCF_014712935_1_Laos,gucegpu
IP-0080-2_S3_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_1701_GCF_003268105_1_Viet_Nam,gucegpu
Burkholderia_pseudomallei_402a_GCF_001980775_1_Thailand,gucegpu
Burkholderia_pseudomallei_4822_GCF_009826725_1_Viet_Nam,gucegpu
Burkholderia_pseudomallei_284_GCF_025847905_1_Viet_Nam,gucegpu
Burkholderia_pseudomallei_7801_GCF_025848015_1_Viet_Nam,gucegpu
IP-0105-7_S5_L001-SPAdes,gucegpu
ERS012324_query,gucegpu
IP-0175-0_S10-SPAdes,gucegpu
IP-0193-3_S8-SPAdes,gucegpu
ERS012307_query,gucegpu
IP-0010-9_S10_L001-SPAdes,gucegpu
ERS012313_query,gucegpu
IP-0004-2_S4_L001-SPAdes_query,gucegpu
IP-0017-4_S8_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_58W_S73_GCF_014712875_1_Laos_query,gucegpu
GCA_963566695_1,gucegpu
IP-0015-8_S6_L001-SPAdes_query,gucegpu
IP-0166-9_S1-SPAdes_query,gucegpu
IP-0182-6_S7-SPAdes_query,gucegpu
ERS012332_query,gucegpu
Burkholderia_pseudomallei_619s006_GCF_001212705_2_Malaysia,gucegpu
Burkholderia_pseudomallei_ABCPW_107_GCF_000773235_1_Australia_query,gucegpu
IP-0083-6_S6_L001-SPAdes,gucegpu
GCA_963563305_1,gucegpu
GCA_963560735_1,gucegpu
ERS012338,gucegpu
IP-0043-0_S3_L001-SPAdes,gucegpu
IP-0132-1_S2_L001-SPAdes,gucegpu
IP-0066-1_S11_L001-SPAdes,gucegpu
IP-0128-9_S8_L001-SPAdes,gucegpu
IP-0143-8_S3_L001-SPAdes_query,gucegpu
GCA_963569705_1,gucegpu
GCA_963562695_1,gucegpu
GCA_963570105_1,gucegpu
GCA_963568785_1_query,gucegpu
GCA_963560585_1,gucegpu
IP-0122-2_S2_L001-SPAdes_query,gucegpu
IE-0018_S12_L001-SPAdes,gucegpu
IP-0079-4_S2_L001-SPAdes,gucegpu
GCA_963572755_1_query,gucegpu
IP-0093-5_S5_L001-SPAdes,gucegpu
Burkholderia_pseudomallei_8400_GCF_025847635_1_Viet_Nam_query,gucegpu
IP-0014-1_S5_L001-SPAdes,gucegpu
IP-0083-6_S6_L001-SPAdes_query,gucegpu
IP-0186-7_S1-SPAdes,gucegpu
IE-0026_S8-SPAdes,gucegpu
Burkholderia_pseudomallei_316c_GCF_001980755_1_Thailand,gucegpu
IP-0027-3_S7_L001-SPAdes_query,gucegpu
IP-0165-1_S4-SPAdes,gucegpu
IP-0184-2_S9-SPAdes,gucegpu
ERS012307,gucegpu
IP-0078-6_S1_L001-SPAdes,gucegpu
IP-0073-7_S7_L001-SPAdes,gucegpu
IP-0057-0_S2_L001-SPAdes,gucegpu
IE-0022_S8-SPAdes_query,gucegpu
IP-0124-8_S4_L001-SPAdes,gucegpu
IP-0167-7_S2-SPAdes_query,gucegpu
IP-0066-1_S11_L001-SPAdes_query,gucegpu
IP-0169-3_S4-SPAdes,gucegpu
GCA_963572615_1,gucegpu
IE-0018_S12_L001-SPAdes_query,gucegpu
IP-0161-0_S11_L001-SPAdes_query,gucegpu
GCA_963567115_1,gucegpu
GCA_963564975_1,gucegpu
Burkholderia_pseudomallei_ABCPW_30_GCF_000774495_1_Australia,gucegpu
IP-0052-1_S2_L001-SPAdes_query,gucegpu
IP-0114-9_S5_L001-SPAdes,gucegpu
IP-0144-6_S4_L001-SPAdes_query,gucegpu
IP-0005-9_S5_L001-SPAdes,gucegpu
IP-0147-9_S7_L001-SPAdes,gucegpu
IP-0013-3_S4_L001-SPAdes,gucegpu
IP-0061-2_S6_L001-SPAdes,gucegpu
GCA_963568055_1,gucegpu
GCA_963565395_1_query,gucegpu
Burkholderia_pseudomallei_576_GCF_000182195_1_Thailand,gucegpu
IP-0071-1_S5_L001-SPAdes_query,gucegpu
IP-0109-9_S9_L001-SPAdes,gucegpu
IP-0170-1_S5-SPAdes_query,gucegpu
Burkholderia_pseudomallei_316a_GCF_001980725_1_Thailand,gucegpu
GCA_963566635_1,gucegpu
IP-0098-4_S10_L001-SPAdes_query,gucegpu
IP-0014-1_S5_L001-SPAdes_query,gucegpu
IP-0201-4_S6-SPAdes_query,gucegpu
ERS012347,gucegpu
GCA_963568705_1_query,gucegpu
IP-0011-7_S2_L001-SPAdes_query,gucegpu
IP-0123-0_S3_L001-SPAdes_query,gucegpu
IP-0012-5_S3_L001-SPAdes_query,gucegpu
IP-0016-6_S7_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_2002734728_GCF_002111105_1_USA_California,gucegpu
ERS013352_query,gucegpu
IP-0082-8_S5_L001-SPAdes_query,gucegpu
IP-0036-4_S6_L001-SPAdes,gucegpu
IP-0051-3_S1_L001-SPAdes_query,gucegpu
GCA_963562695_1_query,gucegpu
GCA_963568055_1_query,gucegpu
IP-0086-9_S9_L001-SPAdes,gucegpu
IP-0174-3_S9-SPAdes,gucegpu
GCA_963561075_1_query,gucegpu
GCA_963571005_1,gucegpu
IP-0032-3_S2_L001-SPAdes_query,gucegpu
IP-0019-0_S10_L001-SPAdes,gucegpu
ERS012340,gucegpu
ERS013342_query,gucegpu
IP-0172-7_S7-SPAdes,gucegpu
IP-0165-1_S4-SPAdes_query,gucegpu
IP-0090-1_S2_L001-SPAdes_query,gucegpu
IP-0098-4_S10_L001-SPAdes,gucegpu
IP-0130-5_S10_L001-SPAdes,gucegpu
IP-0114-9_S5_L001-SPAdes_query,gucegpu
IP-0100-8_S1_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_2002721684_GCF_002110925_1_USA_Texas,gucegpu
Burkholderia_pseudomallei_64W_S75_GCF_014712815_1_Laos,gucegpu
ERS012351,gucegpu
IP-0191-7_S6-SPAdes,gucegpu
IP-0065-3_S10_L001-SPAdes,gucegpu
IP-0064-6_S9_L001-SPAdes,gucegpu
GCA_963566455_1_query,gucegpu
IP-0126-3_S6_L001-SPAdes_query,gucegpu
Burkholderia_pseudomallei_91W_S76_GCF_014712775_1_Laos,gucegpu
GCA_963569325_1_query,gucegpu
IP-0124-8_S4_L001-SPAdes_query,gucegpu
IP-0120-6_S11_L001-SPAdes_query,gucegpu
IE-0016_S10_L001-SPAdes,gucegpu
IP-0056-2_S1_L001-SPAdes,gucegpu
IP-0091-9_S3_L001-SPAdes_query,gucegpu
